sampleNo,locateID,bed,Loc,Facies,TypeDep,TypeClast,TypeLoc,TYPELocClast,TypeFac,psilevel,scale,area,mm^2,mm,PSI,Chain,efd1,efd2,efd3,efd4,efd5,efd6,efd7,efd8,efd9,efd10,efd11,efd12,efd13,efd14,efd15,efd16,efd17,efd18,efd19,efd20,efd21,efd22,efd23,efd24,efd25,efd26,efd27,efd28,efd29,efd30,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
O7D_4_06_9,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_4,3.748438E-03,127889,479.38398738200004,24.7056805178,4.62677089025,1473,0.7004203025888338,-3.20508424050536,-4.59355515161414,-6.45308896534376,-8.90960355781397,-7.8218322995007,-8.22292291107698,-12.5117098161374,-9.50432476953739,-10.9399289881902,-13.1292390989294,-10.8913055617864,-12.0008399886243,-12.5146724186912,-12.0956530384218,-12.769403519443,-12.6586814935131,-13.4633782045387,-12.8797211531972,-13.7231838195377,-14.2262157063725,-13.1275653587055,-14.9044594788855,-14.1750313730884,-13.8189187438987,-16.4985033028921,-14.3298867791657,-14.6224750076347,-15.4924736912141,-15.1961031989539,1.1800078451371,1.60042045429343,0.562503044120789,-1.17522536128802,1.38157583075015,1.07722482741393,0.922495684613261,1.79035014670779,-1.61215255804019,-0.854166989862843,0.860738388814567,-0.925256819386646,-1.20305328896127,0.226904171750477,-0.447781375858568
O7D_4_07_01_1,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_4,2.906113E-03,83620,243.00916906,17.5900222791,4.13668540498,1078,0.68499777795538,-5.19536546425907,-5.93509238140535,-9.43106379321322,-8.56766037284665,-10.4579731514165,-12.5052814492942,-10.9726693569212,-13.3830750642702,-11.5684376961601,-12.506517327861,-11.9536016089959,-11.7138955187821,-11.4323362058964,-11.3079962153331,-11.1823837611835,-11.3033091051844,-11.2430807802563,-11.4817606642969,-11.6062186366622,-11.9126122169277,-12.305348689874,-12.9059006815047,-13.3957276151443,-14.1241977847191,-14.7098857980585,-14.7285406892593,-14.3768734422004,-14.0974671169118,-13.9299187582042,-1.71795870284545,2.6348955521672,-0.742364211596457,2.296249944888,2.0287253963447,1.43671141665297,-2.05187326357997,-0.600934946962043,0.55159356976053,0.553394919165499,-0.437122380098015,-0.0908878721621886,-0.106424419118438,-0.0921343739745993,0.0340898944638339
O7D_4_07_01_2,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_2,2.906113E-03,6755,19.630793315000002,4.99947020625,2.32177522062,347,0.5758424083580113,-7.38227980026598,-4.99005898478068,-8.78122423600729,-7.67588084116269,-10.1792711453775,-10.603283842254,-10.3397058870044,-12.8765588607929,-11.2026597030542,-11.8359722494351,-11.8225328267778,-11.9717971311969,-12.6542106871616,-13.0107502455492,-12.4745651119342,-13.3802326031684,-13.445905082578,-13.2381387205258,-14.8945229802852,-13.7201124568488,-14.8519437062439,-14.4338026268998,-15.0387767713412,-14.9194398701193,-14.8805019648965,-15.4817347305606,-15.6937769171608,-15.5218796164473,-18.8287301672114,-1.21038492500762,0.793219174743452,1.0667284409432,1.56928821575543,0.506015426806981,-0.194328967844151,-1.32147362354115,-0.321321702518418,0.237619529616869,0.0381207062474482,-0.376560445988591,-0.518235783012022,0.840263421678074,0.0621658228898473,0.270714585064612
O7D_4_07_01_3,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_5,2.906113E-03,420871,1223.0986844230001,39.4626103055,5.30241448304,2598,0.6111106487622658,-4.62263329793748,-5.29129892654687,-7.70218644026127,-7.94282256565659,-8.63012198724192,-10.7526241571231,-10.0040694412176,-12.4389472357432,-11.5236719376453,-12.6699187878713,-12.4460214816843,-12.8563558928771,-13.5250863974839,-13.2098404255639,-14.2728027576387,-13.9682612183235,-14.5758770822475,-14.9384457418953,-14.6184639756648,-15.8906829100854,-15.3520215945323,-16.8092428330435,-15.9550869587895,-17.0290419598396,-16.0864566412259,-17.4347458453164,-16.5601570904764,-17.5295601122756,-17.0739973487177,-1.21012689696712,2.35428674309718,1.26135095321354,-0.204411900337998,1.0812467110555,-0.119381769550268,-0.969014930154262,-0.692809062915833,-0.0298699294985786,0.049482567803939,-0.226345260382424,-0.112045563712292,-0.14941081634513,-0.116634081510599,0.192115494790361
O7D_4_07_02_1,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_6,1.02721E-02,1198227,12308.3075667,125.185557964,6.96792432508,5213,0.5480812499793121,-6.40154659939827,-5.31595124863925,-6.89794739392814,-6.79952415863484,-9.16648053461501,-8.55500419952031,-10.882636114145,-9.82565775286551,-11.1460697520952,-10.6624954660489,-11.6433368481781,-10.9961184180018,-11.4616617998796,-11.4337353715402,-12.4530354751384,-11.6890751665483,-13.517076873469,-12.4286523116202,-14.2985803852281,-12.9603367720865,-14.699476114667,-13.2582209488014,-16.2505669502794,-13.9498225728966,-15.5890265022226,-14.1775792831004,-16.1627421451019,-14.1468141796724,-15.9284855308066,1.92772501518856,-0.701137461618846,-0.241770517515772,0.0395431025020031,-0.0962478904291476,0.343061546740077,-0.430969971825628,-0.133099380851354,0.510174350728368,-1.04269285928218,-0.0678908513397766,-0.0754732049938992,-0.11243480179046,-0.133155855522485,-0.146497900727396
O7D_4_07_02_2,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_6,1.02721E-02,595390,6115.905618999999,88.244052978,6.46342714915,2808,0.7498683320061512,-4.23263261343434,-5.65213543383495,-6.54134578259128,-7.63051504134007,-10.3547545359532,-8.75814615376266,-10.1155720322039,-9.54232706129268,-9.98739084776548,-11.654933373349,-11.4347698594207,-11.1266951816819,-12.7430821715744,-12.0994426348951,-13.8456919068452,-13.0384418156004,-13.3354256774081,-15.7222100131342,-13.0976550499148,-14.8936971953481,-16.1184347540801,-14.2216571515388,-15.5044136296239,-16.4688933486273,-15.1086344763533,-15.8097945504194,-16.2166232885855,-17.034980444227,-16.3946316229106,1.57778170814258,1.30516133335788,-0.998262727383439,-0.908636072446081,-0.0879860158060669,0.843453781004184,-0.348918158061767,0.194310464061856,-0.558389325284913,0.401645498776225,1.26409136423888,-0.120449697488275,0.469941170833236,-0.204274780789045,-0.636754574693581
O7D_4_08_1,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_5,4.586011E-03,212437,974.238418807,35.219864861,5.13831746843,2354,0.5406230570859808,-5.48001160265327,-5.10245635797063,-6.98565402802806,-7.66656826487404,-9.34840026170554,-8.51042868571918,-10.6132788648653,-10.8643104854959,-10.9915941948223,-10.8099760740064,-11.8111989731435,-11.6111569519617,-11.9896966751426,-12.2235573031186,-12.6886756787679,-12.227111127578,-14.4084736771242,-12.9367407557703,-13.8243937273901,-13.2469771936761,-14.0179928379548,-13.8072457247872,-14.9445624410805,-14.1653879230056,-15.4161790178856,-14.3015243988644,-15.0999816259739,-14.8957349160085,-15.1410656117586,1.17072657298656,0.0880935093640707,0.45125294353703,-0.0597443955327547,0.512254185638589,0.368190877192559,0.0597328088034954,-0.313318083780713,-0.164471134037706,-0.92276221894943,-0.21043918536268,-0.10952304033216,0.582678797686618,0.0976364031452698,0.105589763611158
O7D_4_08_10,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_4,4.586011E-03,49717,228.002708887,17.0382529991,4.09070551269,932,0.5876217415170324,-5.38392356059543,-5.42098837961712,-6.70738399284838,-7.17579238402311,-8.57025349864592,-8.29101192345467,-12.167165486446,-9.44393349354409,-10.0062679490631,-10.6189089439668,-9.98212066059758,-11.7632069447749,-10.66793266056,-11.5756245564171,-11.8649339587991,-11.4151631284391,-12.7880989463624,-11.7177017609627,-12.5337209564296,-12.6440240292007,-12.5181387401774,-13.9824807117163,-12.9300984007582,-13.9128192973271,-13.9762167317446,-13.8078686095151,-15.8088796060567,-14.2087896287597,-15.228186294231,2.63931648511022,0.15228066196786,-0.146505432450614,0.224529856870128,-0.393883016206917,1.33337565578491,0.341078785982707,0.188244924938772,0.257778604913467,-1.18742603232849,0.247086408245365,-0.568340778210103,-0.683107549328627,0.98201409370352,-0.177651092305489
O7D_4_08_11,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_5,4.586011E-03,225486,1034.081276346,36.2854402414,5.18131886886,2153,0.5751544896584402,-5.33270056056321,-5.4657781568836,-7.06745277565133,-7.51323385478168,-8.43001311148808,-10.3987499433311,-8.68038455597038,-11.3707803220902,-10.5093500952693,-11.0848879704476,-12.2559739196611,-11.2072013615755,-13.3893018952995,-11.9523896711139,-13.3060314810422,-12.2844177395087,-13.8078562306842,-14.0335498135021,-13.4408500049779,-15.3316859593928,-13.3894314667063,-15.4215572248941,-14.1492118570393,-14.9294036124419,-15.1059986520627,-15.037745849286,-16.8807626022049,-15.0211253026132,-16.878476905687,0.898512188205185,1.38750047081999,0.188242755506295,0.0888068578823112,1.05810023682926,-1.03732426918814,-1.12464149655453,-1.31157811528905,0.308785936526865,0.0758163209769439,0.0417318237974236,0.0954793395357166,0.249283926402602,-0.276462176158397,-0.0318036488317478
O7D_4_08_12,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_2,4.586011E-03,2867,13.148093537,4.09153670754,2.03264279524,208,0.5522870761328664,-8.72150942402409,-4.76986562654474,-9.76031287636075,-7.18375035019744,-11.6732910725524,-11.1316479308917,-11.4706146814689,-12.3616803245701,-11.1335546100191,-13.8975367430183,-13.1472907113987,-13.4376911769182,-12.7414242582317,-12.9523842228423,-13.0229946387779,-14.4423476027007,-14.5402245638204,-14.4220189271324,-13.7965079537445,-13.4420425229571,-14.5305896590744,-14.251841593075,-14.5908053534047,-14.6387865610926,-14.5471598977603,-15.7585628138732,-15.5801399580709,-14.042805711191,-15.790752578317,-3.09807824650752,0.0789889920980117,1.90448049788035,1.88348214917108,-0.188794356504509,0.287004291806617,-1.8679427580935,0.34134407104191,0.247925597400383,-0.0384923001401205,0.356309164509318,0.521531273210168,0.0332336980782695,-0.0532805179760575,-0.779905519387211
O7D_4_08_13,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_5,4.586011E-03,496921,2278.885172131,53.8661927285,5.75130819374,3927,0.5244749294449113,-7.16631854214745,-4.96857643502356,-10.0908966990628,-7.34326101669795,-9.0692244030448,-8.89005249863744,-9.89932842517354,-10.9505016108559,-10.73474564261,-11.6965539735219,-11.7914714912312,-12.7095178342993,-12.9386783142849,-13.038892474566,-13.2251217704633,-12.8954701080265,-14.502878656686,-12.8487530531318,-14.0438647720972,-13.6792301705891,-15.0382182272311,-13.9950623590288,-14.480380581486,-15.3459039636606,-15.3270275936092,-14.8862002144663,-15.1351987995285,-16.1698533357134,-15.6517511679561,-0.221110613421326,-0.30248209354048,1.39708288872724,0.884700595606486,-0.575805924320905,-0.456530580886276,-0.0287281532516962,-0.554948047065516,-0.75496153982004,0.377077445052426,-0.472309899216754,0.0921382360496342,-0.301162248911947,0.151207921625354,0.155414244608152
O7D_4_08_14,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_5,4.586011E-03,365367,1675.577081037,46.188862292,5.52947310555,3412,0.5227503924706784,-5.52912137836472,-5.1269518992016,-7.31235173460811,-7.31723737319729,-8.93223739943603,-9.1376710778124,-10.6274611600572,-10.1130123335398,-11.0306622714416,-10.8232272007578,-11.6640115081617,-12.1338736778909,-12.1158120923926,-14.2375925243856,-12.2665763040087,-14.8591676218325,-12.7802553836386,-14.4939787700255,-13.8363539503442,-14.4158865257672,-14.7633159516295,-14.3649401095278,-15.1160402097857,-14.7600352960836,-15.5924306848677,-15.2849149712166,-16.1961857416605,-15.5122032553565,-16.6571594517844,0.707211545384105,0.313238438812436,1.19792378103683,-0.376677493543819,-0.251583932545803,0.113998329236448,0.866893260894086,-0.528400731944597,0.800250253150226,-0.241537692078381,-0.167301886143702,-0.560515985011972,0.231713074765532,0.0403749552012692,-0.204942954889436
O7D_4_08_2,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_3,4.586011E-03,11053,50.689179583,8.03364599265,3.00605488958,508,0.5382918828353992,-6.51779495788743,-5.08316932137298,-8.72510059785815,-7.27984412649115,-9.72310189653205,-8.74411884989033,-11.208955954849,-9.84270715872587,-12.0770335909432,-10.7961313835499,-12.3100838204367,-11.715086950943,-12.8514429195079,-12.5842649254055,-13.4096175361458,-13.2722427029585,-13.6857455719259,-13.6312464452133,-13.9340851927295,-14.2217631779765,-14.2981890522403,-14.6380360333709,-14.921121119977,-14.8954031362094,-15.1512856989622,-14.9861849818975,-15.4316408428588,-15.3482664929703,-15.9447427620152,0.153497042734652,-1.17168534833201,0.170587621680628,-0.19467699415267,0.0657250914801215,0.0574459320346438,0.283310187391079,-0.147600952760682,0.146221889953411,-0.0986614591498747,-0.146763425629384,-0.150976786368633,-0.184191633643762,-0.0389715063483843,0.097469074368762
O7D_4_08_3,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_6,4.586011E-03,1195111,5480.792192221,83.5365869282,6.3843362951,4493,0.6146140190697612,-5.42319449712419,-5.04131194493873,-6.86631313363306,-7.81605714704035,-7.86815021672746,-10.0706861773182,-9.1641760934309,-9.99432280672594,-9.47036646593285,-10.2030868803103,-11.1652088558351,-12.1488127966019,-12.3298637814203,-11.7554546638023,-12.0498061647948,-12.5717831366903,-13.2770487721033,-13.8247499486352,-14.0484917875492,-13.6899946134542,-13.6762244254107,-14.5055896806939,-14.9784559307274,-14.6595242621729,-14.9235616701071,-14.1953381060391,-14.5276330445043,-15.3349683494062,-15.8933391753,2.13791372010042,1.38651284330455,0.372792577177396,0.381277646436732,0.74556061439145,-0.85909851088277,0.0043423495837856,-0.246449843826264,0.477721420251131,0.258813387401342,0.312496779648975,0.427415924641306,-0.135764471658385,0.882737950393726,-0.0911175931056964
O7D_4_08_4,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_3,4.586011E-03,16203,74.307136233,9.72680750852,3.28196636745,490,0.63843479566616,-5.84705170570165,-5.59157101159525,-7.63839810929654,-8.41161303738528,-8.95773363763878,-9.64033905765645,-10.973469612715,-10.6087272078585,-11.6864186251614,-12.1171084219703,-11.4677851777264,-13.7020101357386,-11.832243613638,-12.8236384107689,-13.21738501995,-12.651447733352,-14.4882128554541,-12.8686134569246,-13.5377672358205,-13.8078376867713,-13.2758339132286,-14.9894209399388,-13.7523035051307,-13.9822072078321,-14.6286564167987,-13.9330473690231,-15.4342168932608,-14.0443145381482,-14.5692463258495,-0.482199187767342,1.80653571829547,0.270517970248815,0.304373422911562,-0.0708512219474775,0.684596503671675,0.607325658009443,0.324483020612069,0.0874822984077186,-0.533490970194068,0.0589640589629146,0.461507324435524,-0.675515832176063,0.303462628665796,0.418160684046037
O7D_4_08_5,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_6,4.586011E-03,1646287,7549.890291157,98.0449839467,6.61537191786,5480,0.5953460780132984,-5.60298456732176,-5.31525759409322,-6.90265884456406,-8.60513032831247,-7.60199163153126,-9.81782444796453,-8.76312184221969,-11.0912791892492,-10.1931375982123,-11.451889980279,-10.4923803364829,-11.4091608614496,-11.4371409057675,-13.7010812897741,-13.3223727043498,-13.0418688595878,-13.4360514369489,-12.8386299868005,-13.6011609367449,-13.6491281511345,-14.6110468157352,-14.3957370042509,-15.5754216943003,-14.2980095761053,-15.2594817345598,-15.2643352822547,-16.5352247031304,-16.3668561020969,-15.5291983669508,1.43399015604693,2.48432472308543,0.769233622785944,1.00997440230615,0.429565648370584,-0.560937225122045,0.72607252090773,-0.384352662086517,0.142627312634676,-0.193425303025369,-0.249720473953952,-0.784785182105174,0.3530900199488,-0.532907196654255,0.105688991244076
O7D_4_08_6,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_5,4.586011E-03,510573,2341.493394303,54.6011170523,5.77085856159,2946,0.5756294804300313,-5.70200584811638,-4.81633533778911,-8.93965356747299,-7.70170567349478,-9.23621167004652,-9.59715846936298,-11.2537493329523,-11.0241969133539,-12.6877829187135,-11.3938118272781,-12.4915324954481,-12.7085917635009,-13.9266146252058,-14.875145115676,-14.5161417432081,-12.8259582681047,-14.1555574296471,-13.4881152487565,-14.125581105557,-16.631964203447,-15.3497242005055,-14.3238485243349,-15.285045659743,-14.5470582235927,-14.7304376372998,-16.5175560364301,-15.7196791081837,-15.4846615399616,-15.9213233754812,-1.56322859873611,0.190024164035736,1.40516169830604,-0.808192629979644,0.27532067193551,-0.253860834263308,0.616459188089752,-0.0910444431052963,0.274432686921023,0.560240363901448,-0.498383389769075,-0.874104748053745,0.0797518530680673,0.0998872607526879,0.375548298872486
O7D_4_08_7,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_3,4.586011E-03,16131,73.976943441,9.70517232138,3.27875382912,461,0.7515101710550665,-4.86682578496902,-5.48227764189242,-6.01821771779032,-7.771135393824,-9.19899791546154,-9.825116525667,-10.4799273110251,-10.1279945737974,-11.0905889534641,-10.7152186009797,-11.6819338840731,-12.57820266832,-12.3601412528838,-12.5504288126092,-12.3458312594839,-12.5674686958181,-13.2822945113354,-13.2815388726064,-13.6298049734235,-13.4785259976537,-13.6321481362198,-13.9101590285109,-13.7554888404407,-13.7005370075851,-13.805637458909,-14.287474489569,-15.2724083507941,-13.9211388686082,-14.1677435306647,0.865845221610058,1.91226792361834,-0.568151605370397,-0.8777052753719,0.196569836472858,0.328844525443554,-0.0961634183995124,0.585198491352476,0.762984697610237,0.124950449205409,0.401209660743336,0.222582626960048,0.239923771669317,0.646244233203952,0.109503708930797
O7D_4_08_8,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_5,4.586011E-03,277433,1272.310789763,40.2486820992,5.33086963935,2415,0.5614614176242304,-7.26833505827022,-5.16334439991575,-8.32565050901981,-7.29362188950702,-8.74665335508052,-8.75973260624195,-10.1021300995213,-9.63165769858301,-11.3966055146811,-11.1049297272096,-12.1736713005794,-13.1006596093839,-12.3009041126685,-13.6216309568915,-12.3701880006101,-13.4742887401722,-13.4117473315879,-13.877763745009,-14.3113238845836,-14.1276061583056,-14.4632099371294,-14.2849714520756,-14.6636978061325,-14.7226657093226,-15.1760040307266,-15.6981312129279,-15.8530983366306,-15.8693824026508,-15.8234391852055,0.223935954340718,-0.0907491897285151,0.879311377309863,-0.0612697807968804,-1.06492782045611,-0.507128977513041,0.852845633568794,0.0403961474586471,0.349364817400022,-0.0872361281173128,-0.351171010997445,0.444383585309993,-0.340146722706759,0.0652982751809647,0.0427596037300043
O7D_4_08_9,O7D_5,D,5,Turbidite,Ta,TYPE I,O7D_5_Ta,O7D_5_TYPE I,Turbidite_Ta,O7D_4_4,4.586011E-03,135041,619.2995114510001,28.080538243,4.81149868413,1552,0.5850610731044978,-8.31576592057902,-4.88817880909028,-9.47419857549021,-7.73818099771565,-10.5740725488953,-9.61071634062494,-11.4891270294214,-10.4401585703231,-13.1406644559288,-11.547440251236,-13.5008592404305,-12.2792792264215,-14.3810731632283,-13.016306388342,-14.3876399470771,-14.5289647794066,-14.5083122883807,-14.4758528812561,-15.8468018041368,-14.6139457010859,-16.0531529325365,-15.5674532190425,-15.4477870818825,-16.3828311567432,-16.1303580330017,-17.1060820970287,-16.3102791272965,-16.1691982605,-17.2252657716893,-2.18891531859223,-1.25414389277261,0.0863560139847122,-0.0161565239964691,0.21877774247652,-0.834521879341639,-0.10810532035157,0.492121292269552,0.101002128000855,0.234155565718563,0.0734099142287889,0.0376990997615869,-0.00920162311098754,-0.12920528132301,0.183440827429833
